id;asn;location
"12667";"28280";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12668";"28277";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12669";"263047";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12670";"263047";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12671";"28207";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12672";"262790";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12673";"52888";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12674";"14868";"IX.br (PTT.br) Londrina: ATM/MPLA"
"12675";"14868";"IX.br (PTT.br) Maringá: ATM/MPLA"
"12676";"14868";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12677";"14868";"IX.br (PTT.br) Foz do Iguaçu: ATM/MLPA"
"12678";"14868";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12679";"262757";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12680";"28294";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12681";"28604";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12682";"28604";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12683";"28604";"Equinix Miami IX"
"12684";"28604";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"12685";"28604";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12686";"28604";"IX.br (PTT.br) Recife: ATM/MPLA"
"12687";"28604";"IX.br (PTT.br) Brasília: ATM/MPLA"
"12688";"28604";"Equinix São Paulo: Equinix IX - SP Metro"
"12689";"262476";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12690";"262476";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"12691";"262476";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12692";"262907";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12693";"262907";"IX.br (PTT.br) Santa Maria: ATM/MLPA"
"12694";"262907";"IX.br (PTT.br) Lajeado: ATM/MLPA"
"12695";"28153";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12696";"52527";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12697";"28343";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12698";"28343";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12699";"28343";"IX.br (PTT.br) Florianópolis: ATM/MPLA"
"12700";"28343";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12701";"28343";"FURB IX: Main"
"12702";"28330";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12703";"28330";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12704";"28330";"Equinix São Paulo: Equinix IX - SP Metro"
"12705";"28330";"NYIIX"
"12706";"28330";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"12707";"28330";"AMS-IX"
"12708";"53158";"IX.br (PTT.br) Campinas: ATM/MPLA"
"12709";"53158";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12710";"262777";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12711";"263080";"IX.br (PTT.br) Vitória: ATM/MPLA"
"12712";"263080";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12713";"263080";"NetIX: NetIX"
"12714";"27693";"IX.br (PTT.br) São José dos Campos: ATM/MPLA"
"12715";"27693";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12716";"27693";"Equinix São Paulo: Equinix IX - SP Metro"
"12717";"28239";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12718";"262743";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12719";"53145";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12720";"53145";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12721";"28141";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12722";"262695";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12723";"53171";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"12724";"53171";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12725";"262355";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12726";"262355";"IX.br (PTT.br) Londrina: ATM/MPLA"
"12727";"262355";"IX.br (PTT.br) Maringá: ATM/MPLA"
"12728";"262355";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12729";"262355";"Equinix São Paulo: Equinix IX - SP Metro"
"12730";"53235";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12731";"53140";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12732";"53140";"IX.br (PTT.br) Campinas: ATM/MPLA"
"12733";"262773";"IX.br (PTT.br) Campina Grande: ATM/MPLA"
"12734";"262773";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12735";"262773";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12736";"262773";"NYIIX"
"12737";"262773";"AMS-IX"
"12738";"262773";"Equinix Miami IX"
"12739";"262773";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"12740";"262773";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"12741";"262773";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12742";"262773";"LINX LON1: Main"
"12743";"262773";"IX.br (PTT.br) Salvador: ATM/MPLA"
"12744";"262773";"IX.br (PTT.br) Brasília: ATM/MPLA"
"12745";"28201";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12746";"28201";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12747";"28201";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12748";"53059";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12749";"262761";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12750";"262761";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12751";"23465";"MICE: Shared Peering"
"12752";"23465";"KCIX"
"12753";"28306";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12754";"37187";"NAPAfrica IX Johannesburg: Peering"
"12755";"37187";"MIX-BT"
"12756";"37187";"AMS-IX"
"12757";"21485";"STHIX - Stockholm: STH Peering"
"12758";"21485";"SOLIX"
"12759";"21485";"FIXO"
"12760";"262903";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12761";"11815";"CABASE-BUE - IX Argentina (Buenos Aires): BUE"
"12762";"11815";"CABASE-ROS - IX Argentina (Rosario): ROS"
"12763";"8055";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12764";"8055";"Equinix São Paulo: Equinix IX - SP Metro"
"12765";"28571";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12766";"28279";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"12767";"53114";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12768";"36374";"MICE: Shared Peering"
"12769";"36374";"IX-Denver: IX-Denver Fabric"
"12770";"36374";"SIX Seattle: MTU 1500"
"12771";"36374";"KCIX"
"12772";"57809";"Equinix Paris: Equinix IX - PA Metro"
"12773";"57809";"France-IX Paris"
"12774";"57809";"LyonIX: lyonix-peering"
"12775";"28657";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12776";"28657";"Equinix São Paulo: Equinix IX - SP Metro"
"12777";"28284";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12778";"28640";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12779";"262659";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12780";"262659";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12781";"262659";"Equinix São Paulo: Equinix IX - SP Metro"
"12782";"132245";"IX Australia (Melbourne VIC): VIC-IX"
"12783";"132245";"IX Australia (Perth WA): WA-IX"
"12784";"132245";"Equinix Sydney"
"12785";"132245";"IX Australia (Sydney NSW): NSW-IX"
"12786";"132245";"MegaIX Melbourne: MegaIX"
"12787";"132245";"MegaIX Brisbane: MegaIX"
"12788";"132245";"MegaIX Sydney: MegaIX"
"12789";"42707";"NL-ix: Main"
"12790";"42707";"AMS-IX"
"12791";"262469";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12792";"60497";"LU-CIX"
"12793";"60497";"France-IX Paris"
"12794";"60497";"ECIX-DUS"
"12795";"60497";"ECIX-FRA"
"12796";"28668";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12797";"53053";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12798";"53053";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12799";"26162";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12800";"26162";"IX.br (PTT.br) Salvador: ATM/MPLA"
"12801";"26162";"IX.br (PTT.br) Caxias do Sul: ATM/MPLA"
"12802";"26162";"IX.br (PTT.br) Campinas: ATM/MPLA"
"12803";"26162";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12804";"26162";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12805";"26162";"IX.br (PTT.br) Florianópolis: ATM/MPLA"
"12806";"26162";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12807";"26162";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12808";"26162";"IX.br (PTT.br) Brasília: ATM/MPLA"
"12809";"26162";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"12810";"26162";"IX.br (PTT.br) Recife: ATM/MPLA"
"12811";"26162";"IX.br (PTT.br) Vitória: ATM/MPLA"
"12812";"26162";"IX.br (PTT.br) Manaus: ATM/MPLA"
"12813";"26162";"IX.br (PTT.br) Natal: ATM/MPLA"
"12814";"26162";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12815";"26162";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"12816";"26162";"IX.br (PTT.br) Belém: ATM/MPLA"
"12817";"26162";"IX.br (PTT.br) Campina Grande: ATM/MPLA"
"12818";"26162";"IX.br (PTT.br) São José dos Campos: ATM/MPLA"
"12819";"26162";"IX.br (PTT.br) Lajeado: ATM/MLPA"
"12820";"26162";"IX.br (PTT.br) Maringá: ATM/MPLA"
"12821";"26162";"IX.br (PTT.br) Cuiabá: ATM/MPLA"
"12822";"26162";"IX.br (PTT.br) Londrina: ATM/MPLA"
"12823";"26162";"IX.br (PTT.br) Foz do Iguaçu: ATM/MLPA"
"12824";"26162";"IX.br (PTT.br) Aracaju: ATM/MLPA"
"12825";"26162";"IX.br (PTT.br) Santa Maria: ATM/MLPA"
"12826";"26162";"IX.br (PTT.br) João Pessoa: ATM/MLPA"
"12827";"26162";"IX.br (PTT.br) Teresina: ATM/MPLA"
"12828";"26162";"IX.br (PTT.br) São Luís: ATM/MPLA"
"12829";"26162";"IX.br (PTT.br) Maceió: ATM/MPLA"
"12830";"26162";"IX.br (PTT.br) Cascavel: Main"
"12831";"26162";"IX.br (PTT.br) Campo Grande"
"12832";"20121";"IX.br (PTT.br) Caxias do Sul: ATM/MPLA"
"12833";"20121";"IX.br (PTT.br) Campinas: ATM/MPLA"
"12834";"20121";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12835";"20121";"IX.br (PTT.br) Salvador: ATM/MPLA"
"12836";"20121";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12837";"20121";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12838";"20121";"IX.br (PTT.br) Florianópolis: ATM/MPLA"
"12839";"20121";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12840";"20121";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12841";"20121";"IX.br (PTT.br) Brasília: ATM/MPLA"
"12842";"20121";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"12843";"20121";"IX.br (PTT.br) Recife: ATM/MPLA"
"12844";"20121";"IX.br (PTT.br) Vitória: ATM/MPLA"
"12845";"20121";"IX.br (PTT.br) Manaus: ATM/MPLA"
"12846";"20121";"IX.br (PTT.br) Natal: ATM/MPLA"
"12847";"20121";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12848";"20121";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"12849";"20121";"IX.br (PTT.br) Belém: ATM/MPLA"
"12850";"20121";"IX.br (PTT.br) Campina Grande: ATM/MPLA"
"12851";"20121";"IX.br (PTT.br) São José dos Campos: ATM/MPLA"
"12852";"20121";"IX.br (PTT.br) Lajeado: ATM/MLPA"
"12853";"20121";"IX.br (PTT.br) Maringá: ATM/MPLA"
"12854";"20121";"IX.br (PTT.br) Cuiabá: ATM/MPLA"
"12855";"20121";"IX.br (PTT.br) Londrina: ATM/MPLA"
"12856";"20121";"IX.br (PTT.br) Foz do Iguaçu: ATM/MLPA"
"12857";"20121";"IX.br (PTT.br) Aracaju: ATM/MLPA"
"12858";"20121";"IX.br (PTT.br) Santa Maria: ATM/MLPA"
"12859";"20121";"IX.br (PTT.br) João Pessoa: ATM/MLPA"
"12860";"20121";"IX.br (PTT.br) Teresina: ATM/MPLA"
"12861";"20121";"IX.br (PTT.br) São Luís: ATM/MPLA"
"12862";"20121";"IX.br (PTT.br) Maceió: ATM/MPLA"
"12863";"20121";"IX.br (PTT.br) Cascavel: Main"
"12864";"20121";"IX.br (PTT.br) Campo Grande"
"12865";"58779";"AMS-IX Hong Kong"
"12866";"58779";"HKIX: HKIX Peering LAN"
"12867";"52613";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12868";"53066";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12869";"53066";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12870";"58980";"ACTIX"
"12871";"58980";"MegaIX Sydney: MegaIX"
"12872";"58980";"IX Australia (Sydney NSW): NSW-IX"
"12873";"28132";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12874";"28132";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"12875";"28591";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12876";"262760";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12877";"262760";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12878";"262760";"IX.br (PTT.br) Campinas: ATM/MPLA"
"12879";"262760";"Equinix São Paulo: Equinix IX - SP Metro"
"12880";"15502";"INEX LAN2"
"12881";"15502";"INEX LAN1: INEX LAN1"
"12882";"40034";"Equinix New York"
"12883";"28191";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12884";"28191";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"12885";"54235";"TorIX"
"12886";"17686";"BBIX Tokyo"
"12887";"17686";"JPNAP Tokyo: Peering"
"12888";"17686";"JPIX TOKYO"
"12889";"132774";"NIXI Chennai"
"12890";"132774";"Extreme IX Chennai: Extreme IX LAN"
"12891";"262780";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12892";"4666";"KINX"
"12893";"262721";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"12894";"12876";"France-IX Paris"
"12895";"12876";"NL-ix: Main"
"12896";"12876";"AMS-IX"
"12897";"12876";"Equinix Warsaw"
"12898";"133023";"IX Australia (Brisbane QLD): QLD-IX"
"12899";"133023";"IX Australia (Sydney NSW): NSW-IX"
"12900";"60983";"AuvernIX: AuvernIX LAN"
"12901";"262428";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12902";"262428";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12903";"262428";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12904";"29605";"Equinix Paris: Equinix IX - PA Metro"
"12905";"29605";"France-IX Paris"
"12906";"49808";"VIX"
"12907";"60532";"Equinix Paris: Equinix IX - PA Metro"
"12908";"199150";"STHIX - Stockholm: STH Peering"
"12909";"199150";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"12910";"199150";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"12911";"61349";"NL-ix: Main"
"12912";"61349";"AMS-IX"
"12913";"61349";"R_iX: Main"
"12914";"45725";"OpenIXP / NiCE"
"12915";"45725";"CDIX"
"12916";"45725";"IIX-Jakarta"
"12917";"26592";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12918";"14571";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12919";"45916";"DE-CIX Mumbai: Mumbai IX"
"12920";"45916";"Extreme IX Mumbai: Extreme IX"
"12921";"44454";"Equinix Warsaw"
"12922";"44454";"EPIX.Warszawa-KIX"
"12923";"44454";"EPIX.Katowice"
"12924";"25447";"VIX"
"12925";"24516";"Equinix Melbourne"
"12926";"24516";"CoreSite - Any2 California"
"12927";"24516";"AKL-IX (Auckland NZ): AKL-IX"
"12928";"24516";"Equinix Sydney"
"12929";"24516";"Equinix Singapore"
"12930";"24516";"MegaIX Melbourne: MegaIX"
"12931";"24516";"MegaIX Brisbane: MegaIX"
"12932";"24516";"MegaIX Perth: MegaIX"
"12933";"24516";"MegaIX Singapore"
"12934";"24516";"EdgeIX - Darwin: Darwin"
"12935";"24516";"MegaIX Sydney: MegaIX"
"12936";"24516";"EdgeIX - Hobart: Hobart"
"12937";"24516";"MegaIX Auckland: MegaIX"
"12938";"24516";"EdgeIX - Adelaide: Main"
"12939";"24516";"EdgeIX - Perth: Main"
"12940";"24516";"EdgeIX - Brisbane: Main"
"12941";"24516";"EdgeIX - Sydney: Main"
"12942";"62708";"MICE: Shared Peering"
"12943";"62708";"SIX Seattle: MTU 1500"
"12944";"62708";"IX-Denver: IX-Denver Fabric"
"12945";"25605";"LINX LON2"
"12946";"25605";"LINX LON1: Main"
"12947";"25605";"Equinix Sydney"
"12948";"25605";"Equinix San Jose"
"12949";"25605";"NYIIX"
"12950";"25605";"DIX: DIX LAN"
"12951";"25605";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12952";"37356";"NAPAfrica IX Johannesburg: Peering"
"12953";"37356";"JINX: JINX Peering"
"12954";"37356";"JINX Voice: JINX Voice"
"12955";"37356";"CINX: CINX Peering"
"12956";"262318";"IX.br (PTT.br) São José dos Campos: ATM/MPLA"
"12957";"262318";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"12958";"262700";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"12959";"262700";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"12960";"262700";"IX.br (PTT.br) Belo Horizonte: ATM/MPLA"
"12961";"57976";"NL-ix: Main"
"12962";"57976";"Equinix Paris: Equinix IX - PA Metro"
"12963";"57976";"AMS-IX"
"12964";"57976";"Equinix Ashburn"
"12965";"57976";"Equinix Chicago"
"12966";"57976";"Equinix Los Angeles"
"12967";"57976";"Equinix San Jose"
"12968";"57976";"Equinix New York"
"12969";"57976";"France-IX Paris"
"12970";"57976";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"12971";"57976";"LINX LON1: Main"
"12972";"57976";"LINX LON2"
"12973";"57976";"Equinix Dallas"
"12974";"57976";"Equinix Seattle"
"12975";"57976";"Equinix Atlanta"
"12976";"57976";"SIX Seattle: MTU 1500"
"12977";"57976";"FL-IX"
"12978";"57976";"MIX-IT"
"12979";"57976";"LONAP: LON0"
"12980";"57976";"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
"12981";"57976";"DE-CIX New York: DE-CIX New York Peering LAN"
"12982";"57976";"NYIIX"
"12983";"57976";"TOP-IX: Public Peering VLAN"
"12984";"57976";"SFMIX"
"12985";"57976";"Equinix Miami IX"
"12986";"57976";"AMS-IX Chicago"
"12987";"57976";"ECIX-FRA"
"12988";"57976";"Equinix Palo Alto"
"12989";"57976";"Equinix Tokyo"
"12990";"57976";"Peering.cz"
"12991";"57976";"InterLAN: InterLAN Peering Network"
"12992";"57976";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"12993";"57976";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"12994";"57976";"STHIX - Stockholm: STH Peering"
"12995";"57976";"Equinix Sydney"
"12996";"57976";"DATAIX"
"12997";"57976";"Global-IX"
"12998";"57976";"IX Australia (Sydney NSW): NSW-IX"
"12999";"57976";"SOLIX"
"13000";"57976";"NetIX: NetIX"
"13001";"57976";"Equinix Singapore"
"13002";"57976";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"13003";"57976";"ESPANIX Madrid Lower LAN"
"13004";"57976";"NYIIX Los Angeles"
"13005";"57976";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"13006";"57976";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"13007";"57976";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"13008";"57976";"MSK-IX Moscow: MSK-IX peering network"
"13009";"57976";"Equinix Stockholm: Equinix IX - SK Metro"
"13010";"57976";"Equinix London: Equinix IX - LD Metro"
"13011";"57976";"Equinix Frankfurt: Equinix IX - FR Metro"
"13012";"57976";"Equinix Amsterdam: Equinix IX - AM Metro"
"13013";"57976";"Equinix Milan: Equinix IX - ML Metro"
"13014";"57976";"IX Australia (Brisbane QLD): QLD-IX"
"13015";"57976";"IX Australia (Melbourne VIC): VIC-IX"
"13016";"57976";"IX Australia (Perth WA): WA-IX"
"13017";"57976";"Equinix Madrid: Equinix IX - MD Metro"
"13018";"57976";"JPNAP Tokyo: Peering"
"13019";"57976";"CSL Thai-IX Singapore: Main"
"13020";"57976";"SGIX: Peering LAN"
"13021";"57976";"CoreSite - Any2 California"
"13022";"57976";"JPIX TOKYO"
"13023";"57976";"BBIX Singapore"
"13024";"57976";"BBIX Tokyo"
"13025";"132857";"AKL-IX (Auckland NZ): AKL-IX"
"13026";"12362";"Equinix Paris: Equinix IX - PA Metro"
"13027";"44217";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"13028";"44217";"BIX.BG: Main"
"13029";"262444";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13030";"262839";"IX.br (PTT.br) Brasília: ATM/MPLA"
"13031";"49931";"NIX.CZ: Public peering VLAN"
"13032";"132837";"SGIX: Peering LAN"
"13033";"132837";"Equinix Singapore"
"13034";"14380";"NWAX: Primary Peering VLAN"
"13035";"14380";"SIX Seattle: MTU 1500"
"13036";"37157";"NAPAfrica IX Johannesburg: Peering"
"13037";"37157";"JINX: JINX Peering"
"13038";"62713";"AMS-IX"
"13039";"62713";"Equinix Singapore"
"13040";"62713";"SFMIX"
"13041";"62713";"Digital Realty New York"
"13042";"62713";"JPIX TOKYO"
"13043";"62713";"LINX LON1: Main"
"13044";"62713";"Equinix Ashburn"
"13045";"58820";"OpenIXP / NiCE"
"13046";"58820";"CDIX"
"13047";"58820";"BatamIX: Peering LAN"
"13048";"58820";"CLOUDXCHANGE - CXC"
"13049";"262505";"IX.br (PTT.br) São José do Rio Preto: ATM/MPLA"
"13050";"262505";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13051";"262505";"Equinix São Paulo: Equinix IX - SP Metro"
"13052";"28589";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13053";"27715";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13054";"28126";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13055";"28126";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"13056";"28126";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"13057";"30870";"NL-ix: Main"
"13058";"199522";"NL-ix: Main"
"13059";"262952";"IX.br (PTT.br) Goiânia: ATM/MPLA"
"13060";"262952";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13061";"15191";"NWAX: Primary Peering VLAN"
"13062";"6507";"IX Australia (Sydney NSW): NSW-IX"
"13063";"6507";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"13064";"6507";"NL-ix: Main"
"13065";"6507";"AMS-IX"
"13066";"6507";"SIX Seattle: MTU 1500"
"13067";"6507";"Equinix Chicago"
"13068";"6507";"Equinix San Jose"
"13069";"6507";"Equinix Seattle"
"13070";"6507";"INEX LAN1: INEX LAN1"
"13071";"6507";"TorIX"
"13072";"6507";"NWAX: Primary Peering VLAN"
"13073";"6507";"NIX.CZ: Public peering VLAN"
"13074";"6507";"Equinix Warsaw"
"13075";"6507";"NYIIX"
"13076";"6507";"CoreSite - Any2 California"
"13077";"6507";"CoreSite - Any2 Denver "
"13078";"6507";"Equinix Dallas"
"13079";"6507";"LINX LON1: Main"
"13080";"6507";"STHIX - Stockholm: STH Peering"
"13081";"6507";"LONAP: LON0"
"13082";"6507";"LINX LON2"
"13083";"6507";"Equinix Paris: Equinix IX - PA Metro"
"13084";"6507";"VIX"
"13085";"6507";"Equinix Ashburn"
"13086";"6507";"Digital Realty Atlanta"
"13087";"6507";"BBIX Tokyo"
"13088";"6507";"France-IX Paris"
"13089";"6507";"MIX-IT"
"13090";"6507";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13091";"6507";"CABASE-BUE - IX Argentina (Buenos Aires): BUE"
"13092";"6507";"Equinix Miami IX"
"13093";"6507";"MegaIX Sydney: MegaIX"
"13094";"6507";"MegaIX Ashburn: MegaIX"
"13095";"6507";"MegaIX Seattle: MegaIX"
"13096";"6507";"MegaIX Dallas"
"13097";"6507";"MegaIX Los Angeles"
"13098";"6507";"SwissIX: Peering"
"13099";"6507";"BIX.BG: Main"
"13100";"6507";"ESPANIX Madrid Lower LAN"
"13101";"6507";"ESPANIX Madrid Upper LAN"
"13102";"6507";"JPNAP Tokyo: Peering"
"13103";"6507";"JPIX TOKYO"
"13104";"6507";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"13105";"6507";"B-IX"
"13106";"6507";"PIT Santiago - PIT Chile: LAN"
"13107";"6507";"GR-IX::Athens: Peering Lan"
"13108";"6507";"Equinix São Paulo: Equinix IX - SP Metro"
"13109";"6507";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"13110";"6507";"TPIX Warsaw"
"13111";"6507";"LINX NoVA"
"13112";"6507";"Equinix Singapore"
"13113";"6507";"EdgeIX - Sydney: Main"
"13114";"59318";"Equinix Singapore"
"13115";"59318";"AMS-IX"
"13116";"59318";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"13117";"59318";"Equinix Hong Kong"
"13118";"59318";"SGIX: Peering LAN"
"13119";"59318";"LINX LON1: Main"
"13120";"59318";"HKIX: HKIX Peering LAN"
"13121";"29231";"ESPANIX Madrid Lower LAN"
"13122";"54359";"YYCIX"
"13123";"53869";"SIX Seattle: MTU 1500"
"13124";"53869";"NWAX: Primary Peering VLAN"
"13125";"8968";"TOP-IX: Public Peering VLAN"
"13126";"8968";"Namex Rome IXP: VLAN Peering"
"13127";"8968";"MIX-IT"
"13128";"12993";"LIX-LV"
"13129";"12993";"MSK-IX Moscow: MSK-IX peering network"
"13130";"12993";"SMILE-IXP: VLAN333"
"13131";"28634";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13132";"28634";"Equinix São Paulo: Equinix IX - SP Metro"
"13133";"28634";"DE-CIX New York: DE-CIX New York Peering LAN"
"13134";"28634";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"13135";"28634";"AMS-IX"
"13136";"262883";"IX.br (PTT.br) Lajeado: ATM/MLPA"
"13137";"262883";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"13138";"28209";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13139";"28209";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"13140";"17625";"NIXI Mumbai"
"13141";"17625";"Extreme IX Mumbai: Extreme IX"
"13142";"17625";"DE-CIX Mumbai: Mumbai IX"
"13143";"262854";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"13144";"53201";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"13145";"53201";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"13146";"3324";"ESPANIX Madrid Lower LAN"
